Historic Number Of Orders,Average Order Value,First Active,Last Active,Historic Customer Lifetime Value,days active
1.0,201.23,2021-06-14,2022-05-02,200.89,322.0
1.0,93.06,2021-06-21,2022-05-02,92.72,315.0
1.0,127.88,2021-06-21,2022-05-02,127.54,315.0
1.0,216.51,2021-06-21,2022-05-02,216.17,315.0
3.0,194.29,2021-06-11,2022-05-02,579.51,325.0
1.0,110.74,2021-06-28,2022-05-02,110.4,308.0
1.0,179.7,2021-06-16,2022-05-02,179.36,320.0
1.0,231.45,2021-04-22,2022-05-02,231.11,375.0
1.0,139.47,2021-04-19,2022-05-02,139.13,378.0
6.0,123.31,2021-04-20,2022-05-02,731.95,377.0
2.0,168.87,2021-04-23,2022-05-02,335.88,374.0
2.0,136.33,2021-04-22,2022-05-02,270.8,375.0
3.0,100.75,2021-04-23,2022-05-02,298.9,374.0
1.0,111.89,2021-04-25,2022-05-02,111.55,372.0
1.0,79.58,2021-04-23,2022-05-02,79.24,374.0
1.0,392.43,2021-04-23,2022-05-02,392.09,374.0
1.0,162.46,2021-04-21,2022-05-02,162.12,376.0
1.0,150.97,2021-04-24,2022-05-02,150.63,373.0
3.0,75.89,2021-06-17,2022-05-02,224.32,319.0
1.0,219.97,2021-04-20,2022-05-02,219.63,377.0
1.0,257.1,2021-04-25,2022-05-02,256.76,372.0
1.0,152.13,2021-04-28,2022-05-02,151.79,369.0
1.0,152.13,2021-04-25,2022-05-02,151.79,372.0
3.0,177.15,2021-04-23,2022-05-02,528.08,374.0
1.0,150.97,2021-04-22,2022-05-02,150.63,375.0
1.0,256.63,2021-04-28,2022-05-02,256.29,369.0
4.0,159.88,2021-04-19,2022-05-02,634.65,378.0
1.0,139.46,2021-04-26,2022-05-02,139.12,371.0
2.0,194.09,2021-04-22,2022-05-02,386.33,375.0
2.0,145.03,2021-04-26,2022-05-02,288.21,371.0
1.0,125.17,2021-04-21,2022-05-02,124.83,376.0
2.0,94.72,2021-04-22,2022-05-02,187.59,375.0
4.0,108.53,2021-04-21,2022-05-02,429.23,376.0
1.0,150.97,2021-04-23,2022-05-02,150.63,374.0
4.0,203.07,2021-04-22,2022-05-02,807.4,375.0
2.0,91.05,2021-04-21,2022-05-02,180.25,376.0
2.0,54.29,2021-04-19,2022-05-02,106.72,378.0
1.0,163.97,2021-04-23,2022-05-02,163.63,374.0
6.0,177.21,2021-04-25,2022-05-02,1055.4,372.0
3.0,294.07,2021-04-25,2022-05-02,878.86,372.0
2.0,127.97,2021-04-22,2022-05-02,254.08,375.0
1.0,403.92,2021-04-21,2022-05-02,403.58,376.0
2.0,245.43,2021-04-22,2022-05-02,489.02,375.0
1.0,192.31,2021-04-28,2022-05-02,191.97,369.0
1.0,217.66,2021-04-20,2022-05-02,217.32,377.0
1.0,131.68,2021-04-22,2022-05-02,131.34,375.0
1.0,182.01,2021-04-21,2022-05-02,181.67,376.0
1.0,123.68,2021-04-22,2022-05-02,123.34,375.0
1.0,150.97,2021-04-28,2022-05-02,150.63,369.0
1.0,148.39,2021-04-25,2022-05-02,148.05,372.0
1.0,233.76,2021-04-25,2022-05-02,233.42,372.0
1.0,219.86,2021-04-21,2022-05-02,219.52,376.0
1.0,354.42,2021-04-23,2022-05-02,354.08,374.0
1.0,123.68,2021-04-28,2022-05-02,123.34,369.0
3.0,163.65,2021-04-19,2022-05-02,487.6,378.0
4.0,114.91,2021-04-26,2022-05-02,454.75,371.0
1.0,148.07,2021-04-26,2022-05-02,147.73,371.0
1.0,213.64,2021-04-20,2022-05-02,213.3,377.0
1.0,150.97,2021-04-20,2022-05-02,150.63,377.0
1.0,150.97,2021-04-23,2022-05-02,150.63,374.0
1.0,440.7,2021-04-23,2022-05-02,440.36,374.0
3.0,158.77,2021-04-27,2022-05-02,472.96,370.0
1.0,158.46,2021-04-21,2022-05-02,158.12,376.0
2.0,185.45,2021-04-22,2022-05-02,369.06,375.0
1.0,85.04,2021-04-26,2022-05-02,84.7,371.0
1.0,87.62,2021-04-27,2022-05-02,87.28,370.0
2.0,107.61,2021-04-28,2022-05-02,213.36,369.0
1.0,139.45,2021-04-27,2022-05-02,139.11,370.0
5.0,170.06,2021-04-26,2022-05-02,843.91,371.0
3.0,263.07,2021-04-25,2022-05-02,785.85,372.0
2.0,156.71,2021-04-26,2022-05-02,311.56,371.0
1.0,149.81,2021-04-27,2022-05-02,149.47,370.0
1.0,155.47,2021-04-28,2022-05-02,155.13,369.0
1.0,300.42,2021-04-20,2022-05-02,300.08,377.0
1.0,369.42,2021-04-25,2022-05-02,369.08,372.0
2.0,154.0,2021-04-21,2022-05-02,306.15,376.0
3.0,179.79,2021-04-24,2022-05-02,536.0,373.0
1.0,215.36,2021-04-19,2022-05-02,215.02,378.0
2.0,222.76,2021-04-21,2022-05-02,443.67,376.0
1.0,257.1,2021-04-19,2022-05-02,256.76,378.0
1.0,87.62,2021-04-26,2022-05-02,87.28,371.0
1.0,150.52,2021-04-27,2022-05-02,150.18,370.0
2.0,99.52,2021-04-25,2022-05-02,197.19,372.0
1.0,150.97,2021-04-23,2022-05-02,150.63,374.0
2.0,157.25,2021-04-25,2022-05-02,312.64,372.0
3.0,197.25,2021-04-22,2022-05-02,588.4,375.0
1.0,59.99,2021-04-22,2022-05-02,59.65,375.0
1.0,150.97,2021-04-28,2022-05-02,150.63,369.0
1.0,150.97,2021-04-26,2022-05-02,150.63,371.0
1.0,76.13,2021-04-19,2022-05-02,75.79,378.0
4.0,134.87,2021-04-23,2022-05-02,534.6,374.0
1.0,260.18,2021-04-26,2022-05-02,259.84,371.0
1.0,150.97,2021-04-20,2022-05-02,150.63,377.0
2.0,213.64,2021-04-25,2022-05-02,425.43,372.0
1.0,131.43,2021-04-19,2022-05-02,131.09,378.0
1.0,375.17,2021-04-21,2022-05-02,374.83,376.0
1.0,152.13,2021-04-21,2022-05-02,151.79,376.0
3.0,139.46,2021-04-28,2022-05-02,415.01,369.0
2.0,80.42,2021-04-19,2022-05-02,158.99,378.0
1.0,91.19,2021-04-21,2022-05-02,90.85,376.0
8.0,149.31,2021-04-25,2022-05-02,1183.6,372.0
1.0,165.0,2021-04-27,2022-05-02,164.66,370.0
1.0,150.97,2021-04-27,2022-05-02,150.63,370.0
1.0,89.93,2021-04-20,2022-05-02,89.59,377.0
2.0,149.77,2021-04-28,2022-05-02,297.68,369.0
1.0,256.63,2021-04-19,2022-05-02,256.29,378.0
1.0,190.05,2021-04-22,2022-05-02,189.71,375.0
7.0,159.2,2021-04-21,2022-05-02,1104.99,376.0
2.0,125.83,2021-04-27,2022-05-02,249.81,370.0
2.0,129.69,2021-04-26,2022-05-02,257.53,371.0
6.0,238.4,2021-04-19,2022-05-02,1422.53,378.0
1.0,119.83,2021-04-20,2022-05-02,119.49,377.0
2.0,139.47,2021-04-20,2022-05-02,277.08,377.0
1.0,213.64,2021-04-19,2022-05-02,213.3,378.0
2.0,198.27,2021-04-27,2022-05-02,394.7,370.0
1.0,150.97,2021-04-22,2022-05-02,150.63,375.0
1.0,233.76,2021-04-26,2022-05-02,233.42,371.0
1.0,137.18,2021-04-20,2022-05-02,136.84,377.0
5.0,154.05,2021-04-26,2022-05-02,763.89,371.0
1.0,149.81,2021-04-27,2022-05-02,149.47,370.0
1.0,173.96,2021-04-23,2022-05-02,173.62,374.0
1.0,87.62,2021-04-26,2022-05-02,87.28,371.0
1.0,150.97,2021-04-20,2022-05-02,150.63,377.0
1.0,229.73,2021-04-25,2022-05-02,229.39,372.0
1.0,136.0,2021-04-21,2022-05-02,135.66,376.0
1.0,120.08,2021-04-23,2022-05-02,119.74,374.0
1.0,97.37,2021-04-21,2022-05-02,97.03,376.0
2.0,223.41,2021-04-28,2022-05-02,444.98,369.0
1.0,88.89,2021-04-20,2022-05-02,88.55,377.0
6.0,225.18,2021-04-23,2022-05-02,1343.18,374.0
4.0,167.77,2021-04-25,2022-05-02,666.2,372.0
2.0,123.38,2021-04-27,2022-05-02,244.91,370.0
1.0,109.37,2021-04-28,2022-05-02,109.03,369.0
1.0,150.97,2021-04-25,2022-05-02,150.63,372.0
1.0,123.68,2021-04-25,2022-05-02,123.34,372.0
4.0,121.35,2021-04-22,2022-05-02,480.55,375.0
3.0,159.0,2021-04-22,2022-05-02,473.65,375.0
1.0,150.97,2021-04-22,2022-05-02,150.63,375.0
4.0,108.17,2021-04-26,2022-05-02,427.81,371.0
9.0,185.94,2021-04-27,2022-05-02,1661.01,370.0
1.0,150.97,2021-04-23,2022-05-02,150.63,374.0
1.0,297.22,2021-04-27,2022-05-02,296.88,370.0
1.0,183.16,2021-04-28,2022-05-02,182.82,369.0
1.0,185.44,2021-04-26,2022-05-02,185.1,371.0
1.0,112.76,2021-04-26,2022-05-02,112.42,371.0
3.0,95.37,2021-04-21,2022-05-02,282.75,376.0
8.0,156.78,2021-04-19,2022-05-02,1243.36,378.0
1.0,150.97,2021-04-26,2022-05-02,150.63,371.0
1.0,193.49,2021-04-20,2022-05-02,193.15,377.0
2.0,119.93,2021-04-21,2022-05-02,238.01,376.0
2.0,102.11,2021-04-26,2022-05-02,202.37,371.0
1.0,167.04,2021-04-26,2022-05-02,166.7,371.0
2.0,125.69,2021-04-19,2022-05-02,249.52,378.0
1.0,150.97,2021-04-22,2022-05-02,150.63,375.0
1.0,113.39,2021-04-22,2022-05-02,113.05,375.0
1.0,125.68,2021-04-23,2022-05-02,125.34,374.0
4.0,156.13,2021-04-26,2022-05-02,619.67,371.0
1.0,142.58,2021-04-27,2022-05-02,142.24,370.0
1.0,197.47,2021-04-28,2022-05-02,197.13,369.0
1.0,170.52,2021-04-27,2022-05-02,170.18,370.0
1.0,87.62,2021-04-26,2022-05-02,87.28,371.0
1.0,150.97,2021-04-22,2022-05-02,150.63,375.0
3.0,150.25,2021-04-24,2022-05-02,447.39,373.0
1.0,73.84,2021-12-26,2022-05-02,73.5,127.0
1.0,153.28,2022-01-07,2022-05-02,152.94,115.0
1.0,90.04,2021-12-26,2022-05-02,89.7,127.0
1.0,132.58,2021-12-19,2022-05-02,132.24,134.0
1.0,126.51,2021-12-31,2022-05-02,126.17,122.0
2.0,243.21,2021-12-14,2022-05-02,484.57,139.0
1.0,109.59,2022-01-07,2022-05-02,109.25,115.0
1.0,330.65,2022-01-05,2022-05-02,330.31,117.0
1.0,111.89,2022-01-11,2022-05-02,111.55,111.0
1.0,101.43,2021-12-12,2022-05-02,101.09,141.0
1.0,163.97,2021-12-10,2022-05-02,163.63,143.0
1.0,231.45,2021-12-16,2022-05-02,231.11,137.0
1.0,213.64,2021-12-13,2022-05-02,213.3,140.0
1.0,132.58,2021-12-16,2022-05-02,132.24,137.0
1.0,137.63,2021-12-26,2022-05-02,137.29,127.0
1.0,157.88,2021-12-15,2022-05-02,157.54,138.0
1.0,425.54,2022-01-06,2022-05-02,425.2,116.0
1.0,239.54,2022-01-09,2022-05-02,239.2,113.0
1.0,153.24,2022-01-06,2022-05-02,152.9,116.0
1.0,240.08,2021-12-15,2022-05-02,239.74,138.0
1.0,130.28,2021-12-28,2022-05-02,129.94,125.0
1.0,127.96,2021-12-17,2022-05-02,127.62,136.0
1.0,175.82,2021-12-31,2022-05-02,175.48,122.0
1.0,101.51,2021-12-09,2022-05-02,101.17,144.0
1.0,231.45,2021-12-11,2022-05-02,231.11,142.0
1.0,94.62,2021-12-20,2022-05-02,94.28,133.0
1.0,105.44,2021-12-26,2022-05-02,105.1,127.0
1.0,163.63,2021-12-28,2022-05-02,163.29,125.0
1.0,125.66,2021-12-12,2022-05-02,125.32,141.0
1.0,282.05,2022-01-07,2022-05-02,281.71,115.0
1.0,87.62,2022-01-11,2022-05-02,87.28,111.0
1.0,403.92,2021-12-25,2022-05-02,403.58,128.0
1.0,144.07,2021-12-16,2022-05-02,143.73,137.0
1.0,139.47,2021-12-24,2022-05-02,139.13,129.0
2.0,359.76,2022-01-06,2022-05-02,717.67,116.0
1.0,35.9,2021-12-15,2022-05-02,35.56,138.0
1.0,262.45,2021-12-10,2022-05-02,262.11,143.0
1.0,155.58,2021-12-19,2022-05-02,155.24,134.0
1.0,78.95,2021-12-31,2022-05-02,78.61,122.0
1.0,103.6,2021-12-26,2022-05-02,103.26,127.0
1.0,287.79,2021-12-27,2022-05-02,287.45,126.0
1.0,188.92,2022-01-04,2022-05-02,188.58,118.0
1.0,436.11,2022-01-05,2022-05-02,435.77,117.0
1.0,162.46,2021-12-13,2022-05-02,162.12,140.0
1.0,93.37,2021-12-10,2022-05-02,93.03,143.0
1.0,170.58,2022-01-08,2022-05-02,170.24,114.0
1.0,119.77,2021-12-26,2022-05-02,119.43,127.0
1.0,126.84,2022-01-04,2022-05-02,126.5,118.0
1.0,140.63,2022-01-05,2022-05-02,140.29,117.0
1.0,148.74,2022-01-07,2022-05-02,148.4,115.0
1.0,309.63,2021-12-14,2022-05-02,309.29,139.0
1.0,107.57,2021-12-15,2022-05-02,107.23,138.0
1.0,260.2,2022-01-07,2022-05-02,259.86,115.0
1.0,157.87,2021-12-21,2022-05-02,157.53,132.0
1.0,108.43,2022-01-06,2022-05-02,108.09,116.0
1.0,256.63,2021-12-17,2022-05-02,256.29,136.0
1.0,150.52,2021-12-31,2022-05-02,150.18,122.0
1.0,49.69,2022-01-10,2022-05-02,49.35,112.0
1.0,231.45,2021-12-19,2022-05-02,231.11,134.0
1.0,288.37,2022-01-06,2022-05-02,288.03,116.0
1.0,95.32,2021-12-26,2022-05-02,94.98,127.0
1.0,107.57,2021-12-20,2022-05-02,107.23,133.0
1.0,46.24,2022-01-04,2022-05-02,45.9,118.0
1.0,187.64,2021-12-20,2022-05-02,187.3,133.0
1.0,231.45,2021-12-26,2022-05-02,231.11,127.0
1.0,123.35,2022-01-07,2022-05-02,123.01,115.0
1.0,84.87,2021-12-26,2022-05-02,84.53,127.0
1.0,139.47,2021-12-23,2022-05-02,139.13,130.0
1.0,153.28,2022-01-04,2022-05-02,152.94,118.0
1.0,170.52,2021-12-16,2022-05-02,170.18,137.0
1.0,107.29,2021-12-12,2022-05-02,106.95,141.0
1.0,234.34,2022-01-03,2022-05-02,234.0,119.0
1.0,154.57,2021-12-10,2022-05-02,154.23,143.0
1.0,226.85,2021-12-18,2022-05-02,226.51,135.0
1.0,93.95,2022-01-10,2022-05-02,93.61,112.0
1.0,101.51,2021-12-23,2022-05-02,101.17,130.0
1.0,460.01,2022-01-07,2022-05-02,459.67,115.0
1.0,110.71,2022-01-08,2022-05-02,110.37,114.0
1.0,452.79,2022-01-07,2022-05-02,452.45,115.0
1.0,87.62,2021-12-20,2022-05-02,87.28,133.0
2.0,146.44,2022-01-05,2022-05-02,291.03,117.0
1.0,111.89,2022-01-03,2022-05-02,111.55,119.0
1.0,110.71,2021-12-24,2022-05-02,110.37,129.0
1.0,254.0,2021-12-16,2022-05-02,253.66,137.0
1.0,254.0,2021-12-26,2022-05-02,253.66,127.0
1.0,114.93,2022-01-05,2022-05-02,114.59,117.0
1.0,88.89,2022-01-09,2022-05-02,88.55,113.0
1.0,99.24,2021-12-12,2022-05-02,98.9,141.0
1.0,139.47,2021-12-28,2022-05-02,139.13,125.0
1.0,101.62,2021-12-17,2022-05-02,101.28,136.0
1.0,153.24,2021-12-18,2022-05-02,152.9,135.0
1.0,218.7,2021-12-13,2022-05-02,218.36,140.0
1.0,127.96,2021-12-20,2022-05-02,127.62,133.0
1.0,177.42,2021-12-27,2022-05-02,177.08,126.0
1.0,114.19,2021-12-20,2022-05-02,113.85,133.0
1.0,60.04,2021-12-12,2022-05-02,59.7,141.0
1.0,258.13,2022-01-05,2022-05-02,257.79,117.0
1.0,212.73,2021-12-11,2022-05-02,212.39,142.0
1.0,199.27,2021-12-25,2022-05-02,198.93,128.0
1.0,92.31,2021-12-19,2022-05-02,91.97,134.0
1.0,157.88,2021-12-12,2022-05-02,157.54,141.0
1.0,233.76,2021-12-11,2022-05-02,233.42,142.0
1.0,89.93,2022-01-04,2022-05-02,89.59,118.0
1.0,231.45,2021-12-18,2022-05-02,231.11,135.0
1.0,231.45,2021-12-25,2022-05-02,231.11,128.0
1.0,162.46,2022-01-05,2022-05-02,162.12,117.0
1.0,236.28,2022-01-11,2022-05-02,235.94,111.0
1.0,139.47,2021-12-22,2022-05-02,139.13,131.0
1.0,139.47,2021-12-28,2022-05-02,139.13,125.0
2.0,148.67,2021-09-03,2022-05-02,295.5,241.0
1.0,142.92,2021-09-15,2022-05-02,142.58,229.0
3.0,180.34,2021-09-02,2022-05-02,537.65,242.0
1.0,139.47,2021-09-22,2022-05-02,139.13,222.0
1.0,145.51,2021-09-02,2022-05-02,145.17,242.0
1.0,302.46,2021-09-10,2022-05-02,302.12,234.0
1.0,257.1,2021-09-12,2022-05-02,256.76,232.0
1.0,142.01,2021-09-21,2022-05-02,141.67,223.0
1.0,153.24,2021-09-10,2022-05-02,152.9,234.0
2.0,119.57,2021-09-02,2022-05-02,237.28,242.0
2.0,137.73,2021-09-09,2022-05-02,273.6,235.0
2.0,158.62,2021-09-08,2022-05-02,315.39,236.0
1.0,110.71,2021-09-13,2022-05-02,110.37,231.0
2.0,118.21,2021-09-08,2022-05-02,234.57,236.0
2.0,142.19,2021-09-02,2022-05-02,282.54,242.0
1.0,98.08,2021-09-02,2022-05-02,97.74,242.0
1.0,70.38,2021-09-12,2022-05-02,70.04,232.0
1.0,125.68,2021-09-21,2022-05-02,125.34,223.0
1.0,145.51,2021-09-03,2022-05-02,145.17,241.0
2.0,108.43,2021-09-09,2022-05-02,215.0,235.0
1.0,392.41,2021-09-20,2022-05-02,392.07,224.0
1.0,92.23,2021-09-10,2022-05-02,91.89,234.0
2.0,262.49,2021-09-15,2022-05-02,523.14,229.0
1.0,139.47,2021-09-12,2022-05-02,139.13,232.0
1.0,139.46,2021-09-09,2022-05-02,139.12,235.0
1.0,145.51,2021-09-10,2022-05-02,145.17,234.0
2.0,99.37,2021-09-21,2022-05-02,196.9,223.0
1.0,132.55,2021-09-04,2022-05-02,132.21,240.0
1.0,430.95,2021-09-08,2022-05-02,430.61,236.0
1.0,110.71,2021-09-15,2022-05-02,110.37,229.0
1.0,333.78,2021-09-12,2022-05-02,333.44,232.0
2.0,139.83,2021-09-20,2022-05-02,277.8,224.0
1.0,258.82,2021-09-19,2022-05-02,258.48,225.0
1.0,111.87,2021-09-10,2022-05-02,111.53,234.0
3.0,213.93,2021-09-20,2022-05-02,638.42,224.0
1.0,125.68,2021-09-08,2022-05-02,125.34,236.0
2.0,218.81,2021-09-12,2022-05-02,435.77,232.0
1.0,231.45,2021-09-21,2022-05-02,231.11,223.0
3.0,306.57,2021-09-03,2022-05-02,916.36,241.0
1.0,150.52,2021-09-22,2022-05-02,150.18,222.0
2.0,138.62,2021-09-06,2022-05-02,275.39,238.0
1.0,215.35,2021-09-07,2022-05-02,215.01,237.0
1.0,215.07,2021-09-15,2022-05-02,214.73,229.0
1.0,110.71,2021-09-18,2022-05-02,110.37,226.0
1.0,87.62,2021-09-04,2022-05-02,87.28,240.0
5.0,98.78,2021-09-20,2022-05-02,487.52,224.0
2.0,125.68,2021-09-10,2022-05-02,249.51,234.0
1.0,89.81,2021-09-15,2022-05-02,89.47,229.0
3.0,128.34,2021-09-12,2022-05-02,381.65,232.0
1.0,163.97,2021-09-06,2022-05-02,163.63,238.0
1.0,139.47,2021-09-22,2022-05-02,139.13,222.0
1.0,174.32,2021-09-02,2022-05-02,173.98,242.0
1.0,173.96,2021-09-09,2022-05-02,173.62,235.0
1.0,125.68,2021-09-04,2022-05-02,125.34,240.0
1.0,231.45,2021-09-21,2022-05-02,231.11,223.0
1.0,254.0,2021-09-21,2022-05-02,253.66,223.0
1.0,249.51,2021-09-15,2022-05-02,249.17,229.0
1.0,225.02,2021-09-03,2022-05-02,224.68,241.0
1.0,139.47,2021-09-22,2022-05-02,139.13,222.0
1.0,150.52,2021-09-10,2022-05-02,150.18,234.0
3.0,133.05,2021-09-03,2022-05-02,395.8,241.0
1.0,277.22,2021-09-21,2022-05-02,276.88,223.0
1.0,87.62,2021-09-20,2022-05-02,87.28,224.0
1.0,145.51,2021-09-03,2022-05-02,145.17,241.0
1.0,150.97,2021-09-13,2022-05-02,150.63,231.0
1.0,118.55,2021-09-10,2022-05-02,118.21,234.0
2.0,279.78,2021-09-03,2022-05-02,557.71,241.0
1.0,233.76,2021-09-09,2022-05-02,233.42,235.0
1.0,96.93,2021-09-22,2022-05-02,96.59,222.0
1.0,150.52,2021-09-21,2022-05-02,150.18,223.0
2.0,235.37,2021-09-06,2022-05-02,468.89,238.0
1.0,139.47,2021-09-22,2022-05-02,139.13,222.0
1.0,270.56,2021-09-03,2022-05-02,270.22,241.0
1.0,125.68,2021-09-05,2022-05-02,125.34,239.0
1.0,220.31,2021-09-21,2022-05-02,219.97,223.0
1.0,231.45,2021-09-21,2022-05-02,231.11,223.0
1.0,426.63,2021-09-03,2022-05-02,426.29,241.0
1.0,134.88,2021-09-05,2022-05-02,134.54,239.0
1.0,129.13,2021-09-02,2022-05-02,128.79,242.0
2.0,110.71,2021-09-16,2022-05-02,219.57,228.0
1.0,114.18,2021-09-15,2022-05-02,113.84,229.0
1.0,100.39,2021-09-15,2022-05-02,100.05,229.0
1.0,125.68,2021-09-08,2022-05-02,125.34,236.0
2.0,208.33,2021-09-06,2022-05-02,414.8,238.0
1.0,213.64,2021-09-03,2022-05-02,213.3,241.0
1.0,204.97,2021-09-09,2022-05-02,204.63,235.0
3.0,151.25,2021-09-02,2022-05-02,450.38,242.0
2.0,104.93,2021-09-22,2022-05-02,208.01,222.0
1.0,127.98,2021-09-15,2022-05-02,127.64,229.0
1.0,125.68,2021-09-02,2022-05-02,125.34,242.0
1.0,156.73,2021-09-04,2022-05-02,156.39,240.0
1.0,125.68,2021-09-02,2022-05-02,125.34,242.0
1.0,158.46,2021-09-03,2022-05-02,158.12,241.0
1.0,249.85,2021-09-11,2022-05-02,249.51,233.0
1.0,125.68,2021-09-04,2022-05-02,125.34,240.0
1.0,172.82,2021-09-15,2022-05-02,172.48,229.0
2.0,104.98,2021-09-21,2022-05-02,208.11,223.0
1.0,107.29,2021-09-21,2022-05-02,106.95,223.0
2.0,125.68,2021-09-04,2022-05-02,249.51,240.0
1.0,123.38,2021-09-15,2022-05-02,123.04,229.0
1.0,153.26,2021-09-09,2022-05-02,152.92,235.0
1.0,153.24,2021-09-12,2022-05-02,152.9,232.0
1.0,96.93,2021-09-17,2022-05-02,96.59,227.0
1.0,223.69,2021-09-21,2022-05-02,223.35,223.0
1.0,150.52,2021-09-04,2022-05-02,150.18,240.0
3.0,134.11,2021-09-19,2022-05-02,398.97,225.0
1.0,249.85,2021-09-04,2022-05-02,249.51,240.0
1.0,87.61,2021-09-11,2022-05-02,87.27,233.0
1.0,87.62,2021-09-12,2022-05-02,87.28,232.0
1.0,130.28,2021-09-02,2022-05-02,129.94,242.0
1.0,238.25,2021-09-04,2022-05-02,237.91,240.0
3.0,232.57,2021-09-02,2022-05-02,694.34,242.0
2.0,187.75,2021-09-02,2022-05-02,373.66,242.0
1.0,150.97,2021-09-10,2022-05-02,150.63,234.0
1.0,165.92,2021-09-03,2022-05-02,165.58,241.0
1.0,217.64,2021-09-04,2022-05-02,217.3,240.0
2.0,117.56,2021-09-09,2022-05-02,233.27,235.0
3.0,122.98,2021-09-18,2022-05-02,365.57,226.0
1.0,99.24,2021-09-09,2022-05-02,98.9,235.0
1.0,131.66,2021-09-03,2022-05-02,131.32,241.0
1.0,218.79,2021-09-13,2022-05-02,218.45,231.0
1.0,145.22,2021-10-10,2022-05-02,144.88,204.0
1.0,87.74,2021-10-11,2022-05-02,87.4,203.0
1.0,92.33,2021-10-13,2022-05-02,91.99,201.0
1.0,157.87,2021-10-11,2022-05-02,157.53,203.0
1.0,231.45,2021-10-11,2022-05-02,231.11,203.0
1.0,88.82,2021-10-12,2022-05-02,88.48,202.0
1.0,74.99,2021-10-11,2022-05-02,74.65,203.0
1.0,123.37,2021-10-12,2022-05-02,123.03,202.0
1.0,125.68,2021-10-10,2022-05-02,125.34,204.0
1.0,104.98,2021-10-12,2022-05-02,104.64,202.0
1.0,110.71,2021-10-11,2022-05-02,110.37,203.0
1.0,125.68,2021-10-10,2022-05-02,125.34,204.0
1.0,127.96,2021-10-11,2022-05-02,127.62,203.0
1.0,257.57,2021-10-11,2022-05-02,257.23,203.0
1.0,90.04,2021-10-11,2022-05-02,89.7,203.0
1.0,102.4,2021-10-11,2022-05-02,102.06,203.0
1.0,386.09,2021-10-11,2022-05-02,385.75,203.0
2.0,111.31,2021-08-05,2022-05-02,220.76,270.0
4.0,182.66,2021-09-01,2022-05-02,725.78,243.0
1.0,195.81,2021-09-01,2022-05-02,195.47,243.0
1.0,94.31,2021-09-01,2022-05-02,93.97,243.0
1.0,425.76,2021-08-24,2022-05-02,425.42,251.0
1.0,139.47,2021-08-14,2022-05-02,139.13,261.0
3.0,141.24,2021-07-28,2022-05-02,420.37,278.0
1.0,173.96,2021-08-27,2022-05-02,173.62,248.0
1.0,119.91,2021-07-27,2022-05-02,119.57,279.0
1.0,139.47,2021-08-14,2022-05-02,139.13,261.0
1.0,71.54,2021-07-30,2022-05-02,71.2,276.0
1.0,231.23,2021-08-31,2022-05-02,230.89,244.0
1.0,233.74,2021-07-26,2022-05-02,233.4,280.0
1.0,231.45,2021-08-01,2022-05-02,231.11,274.0
1.0,64.59,2021-07-29,2022-05-02,64.25,277.0
1.0,125.68,2021-09-01,2022-05-02,125.34,243.0
1.0,173.96,2021-07-27,2022-05-02,173.62,279.0
2.0,319.97,2021-08-01,2022-05-02,638.1,274.0
1.0,233.76,2021-08-27,2022-05-02,233.42,248.0
3.0,162.85,2021-08-13,2022-05-02,485.2,262.0
1.0,150.52,2021-08-02,2022-05-02,150.18,273.0
1.0,231.45,2021-08-01,2022-05-02,231.11,274.0
1.0,369.42,2021-08-05,2022-05-02,369.08,270.0
2.0,184.67,2021-09-01,2022-05-02,367.48,243.0
1.0,231.45,2021-08-10,2022-05-02,231.11,265.0
1.0,58.88,2021-08-21,2022-05-02,58.54,254.0
1.0,369.42,2021-08-01,2022-05-02,369.08,274.0
1.0,288.95,2021-08-29,2022-05-02,288.61,246.0
1.0,187.77,2021-08-07,2022-05-02,187.43,268.0
1.0,139.47,2021-08-27,2022-05-02,139.13,248.0
1.0,191.18,2021-08-26,2022-05-02,190.84,249.0
1.0,125.68,2021-09-01,2022-05-02,125.34,243.0
2.0,216.85,2021-08-14,2022-05-02,431.86,261.0
1.0,495.9,2021-08-13,2022-05-02,495.56,262.0
1.0,173.96,2021-08-04,2022-05-02,173.62,271.0
2.0,246.81,2021-08-11,2022-05-02,491.76,264.0
1.0,139.47,2021-08-14,2022-05-02,139.13,261.0
2.0,218.23,2021-08-27,2022-05-02,434.6,248.0
1.0,173.96,2021-07-27,2022-05-02,173.62,279.0
1.0,196.96,2021-09-01,2022-05-02,196.62,243.0
2.0,197.68,2021-09-01,2022-05-02,393.51,243.0
1.0,139.47,2021-08-15,2022-05-02,139.13,260.0
1.0,273.99,2021-08-04,2022-05-02,273.65,271.0
1.0,129.82,2021-08-30,2022-05-02,129.48,245.0
1.0,145.51,2021-09-01,2022-05-02,145.17,243.0
2.0,104.93,2021-08-07,2022-05-02,208.02,268.0
1.0,173.96,2021-07-27,2022-05-02,173.62,279.0
1.0,167.08,2021-08-23,2022-05-02,166.74,252.0
1.0,173.96,2021-07-27,2022-05-02,173.62,279.0
1.0,94.64,2021-09-01,2022-05-02,94.3,243.0
1.0,74.99,2021-08-13,2022-05-02,74.65,262.0
1.0,201.85,2021-07-30,2022-05-02,201.51,276.0
1.0,176.27,2021-08-29,2022-05-02,175.93,246.0
1.0,125.68,2021-08-31,2022-05-02,125.34,244.0
